Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
5,F,-1,32.44445,-0.01959698,1.394622,0.1567047,4.330866
5,F,-1,32.88889,-0.02550412,1.497719,0.120172,10.40188
5,F,-1,33.33334,-0.05539138,1.532748,0.06009412,5.957355
5,F,-1,33.77778,-0.05656307,1.51212,-0.1274137,328.2957
5,F,-1,34.22222,0.01890169,1.505067,-0.2032715,354.7758
5,F,-1,34.66667,0.01746161,1.521407,-0.189999,7.714799
5,F,-1,35.11111,0.01060215,1.520346,-0.1694848,15.6637
5,F,-1,35.55556,-0.02818899,1.513852,-0.1575444,352.6285
5,F,-1,36,-0.05297352,1.512932,-0.1568424,343.8527
5,F,-1,36.44445,-0.06049847,1.512811,-0.15269,339.2976
5,F,-1,36.88889,-0.02124482,1.512848,-0.145235,358.8618
5,F,-1,37.33334,-0.0181086,1.512115,-0.1409695,359.6554
5,F,-1,37.77778,-0.05538853,1.502959,-0.08961615,354.3534
5,F,-1,38.22222,-0.05916831,1.495978,0.02125408,13.95822
5,F,-1,38.66667,-0.0005811825,1.478812,0.2484168,1.278429
5,F,-1,39.11111,-0.06868308,1.454249,0.5149683,343.7531
5,F,-1,39.55556,-0.2054555,1.494773,0.7723585,337.8955
5,F,-1,40,-0.2853455,1.490226,1.043749,333.1478
5,F,-1,40.44445,-0.3202736,1.501107,1.175652,355.5481
5,F,-1,40.88889,-0.296652,1.503681,1.181096,42.08372
5,F,-1,41.33334,-0.1723622,1.496052,1.181367,49.06653
5,F,-1,41.77778,0.02494024,1.495799,1.204466,55.44541
5,F,-1,42.22222,0.1678135,1.493266,1.32813,66.07848
5,F,-1,42.66667,0.2524467,1.49648,1.311996,144.8757
5,F,-1,43.11111,0.1541944,1.498358,1.201385,178.5866
5,F,-1,43.55556,0.1246255,1.514708,1.189779,186.1273
5,F,-1,44,0.1422753,1.522489,1.232451,194.4653
5,F,-1,44.44445,0.1428962,1.501036,1.293055,214.6302
5,F,-1,44.88889,0.1737167,1.490912,1.323959,214.5231
5,F,-1,45.33334,0.01334856,1.465536,1.229007,191.739
5,F,-1,45.77778,-0.1282776,1.482212,1.094629,157.7093
5,F,-1,46.22223,-0.3896909,1.446229,0.8297433,210.8536
5,F,-1,46.66667,-0.7400221,1.435243,0.6503357,235.7408
5,F,-1,47.11111,-1.038383,1.49727,0.483667,235.5316
5,F,-1,47.55556,-1.276272,1.509001,0.2642628,238.9566
5,F,0,63.26667,0.0297815,1.499444,-0.6414642,90.81864
5,F,0,63.71111,-0.0254751,1.510719,-0.7110223,150.2729
5,F,0,64.15556,-0.08067748,1.507519,-0.6832727,206.9169
5,F,0,64.6,-0.1072933,1.497096,-0.5067617,266.6328
5,F,0,65.04445,-0.08516923,1.513453,-0.2838633,306.7639
5,F,0,65.48889,0.01350963,1.520289,-0.1455319,0.6997484
5,F,0,65.93333,-0.05420608,1.507521,-0.2670261,351.2718
5,F,0,66.37778,-0.08633576,1.515427,-0.3528572,354.2551
5,F,0,66.82223,-0.05097564,1.526866,-0.3030426,359.7244
5,F,0,67.26667,-0.04591664,1.517987,-0.252959,358.0725
5,F,0,67.71111,-0.1400847,1.516713,-0.2242893,356.6578
5,F,0,68.15556,-0.1562019,1.523657,-0.1892421,358.4671
5,F,0,68.6,-0.1477958,1.520298,-0.170406,359.7567
5,F,0,69.04445,-0.177789,1.521177,-0.1785332,355.7338
5,F,0,69.48889,-0.1775409,1.522623,-0.2011248,357.6839
5,F,0,69.93333,-0.1702834,1.522456,-0.229516,356.7626
5,F,0,70.37778,-0.1572928,1.520897,-0.2460114,359.7016
5,F,0,70.82223,-0.1582849,1.515752,-0.2540642,356.8645
5,F,0,71.26667,-0.1606274,1.518482,-0.2455319,357.2461
5,F,0,71.71111,-0.159939,1.526064,-0.2390752,357.8474
5,F,0,72.15556,-0.1555007,1.52329,-0.2370232,359.0398
5,F,0,72.6,-0.1575881,1.518885,-0.235144,357.9236
5,F,0,73.04445,-0.1638767,1.504339,-0.2320497,354.34
5,F,0,73.48889,-0.1515135,1.485291,-0.2303304,359.2539
5,F,0,73.93333,-0.1494657,1.500154,-0.2357903,0.5453084
5,F,0,74.37778,-0.1570313,1.520243,-0.2425516,357.4741
5,F,0,74.82223,-0.1689955,1.509006,-0.2292332,354.3817
5,F,0,75.26667,-0.165257,1.510123,-0.2289808,357.5806
5,F,0,75.71111,-0.1630785,1.510421,-0.2347245,356.1608
5,F,0,76.15556,-0.1588275,1.510411,-0.2348067,357.93
5,F,0,76.6,-0.1618286,1.510196,-0.2325727,356.5755
5,F,0,77.04445,-0.1587321,1.509254,-0.2266278,358.117
5,F,0,77.48889,-0.1561501,1.508891,-0.2225018,359.6869
5,F,0,77.93333,-0.1602645,1.50477,-0.2234306,358.07
5,F,0,78.37778,-0.1603338,1.497322,-0.2220607,358.2021
5,F,0,78.82223,-0.1561782,1.498839,-0.2197267,1.145409
5,F,0,79.26667,-0.1601111,1.500304,-0.2194161,0.02041979
5,F,0,79.71111,-0.158796,1.499058,-0.2175592,1.254235
5,F,0,80.15556,-0.1688079,1.499627,-0.2162305,354.8651
5,F,0,80.6,-0.1646541,1.499203,-0.2169326,358.1538
5,F,0,81.04445,-0.1621383,1.499143,-0.21801,359.9627
5,F,0,81.48889,-0.1687557,1.498106,-0.2184101,358.2749
5,F,0,81.93333,-0.1666093,1.49812,-0.221007,359.0817
5,F,0,82.37778,-0.1653822,1.496755,-0.2226247,358.5679
5,F,0,82.82223,-0.1658997,1.489511,-0.2226665,357.7444
5,F,0,83.26667,-0.1646347,1.489771,-0.2212832,358.2212
5,F,0,83.71111,-0.1620801,1.490662,-0.2203728,359.2386
5,F,0,84.15556,-0.1613945,1.490332,-0.2196698,358.0121
5,F,0,84.6,-0.1564288,1.481259,-0.2176118,358.5209
5,F,0,85.04445,-0.1461547,1.477099,-0.2065715,0.3845254
5,F,0,85.48889,-0.1198578,1.473326,-0.2077982,0.4990369
5,F,0,85.93333,-0.1254321,1.484046,-0.2227648,359.426
5,F,0,86.37778,-0.1601314,1.509067,-0.2522278,357.4386
5,F,0,86.82223,-0.1631542,1.510423,-0.2760566,359.0428
5,F,0,87.26667,-0.1606105,1.512135,-0.2874619,358.7473
5,F,0,87.71111,-0.1695826,1.511522,-0.2851684,355.2774
5,F,0,88.15556,-0.1626145,1.509724,-0.2756906,0.4107598
5,F,0,88.6,-0.1655626,1.508559,-0.2664309,359.0523
5,F,0,89.04445,-0.167504,1.50758,-0.2596511,359.4446
5,F,0,89.48889,-0.1680131,1.507161,-0.2596771,359.3962
5,F,0,89.93333,-0.1669537,1.506173,-0.255926,359.7834
5,F,0,90.37778,-0.1683536,1.504176,-0.2492161,359.6903
5,F,0,90.82223,-0.171815,1.502416,-0.2449304,359.4699
5,F,0,91.26667,-0.1744562,1.501656,-0.2441464,359.4465
5,F,0,91.71111,-0.1775895,1.500777,-0.2463898,359.7263
5,F,0,92.15556,-0.176231,1.500248,-0.2519294,1.322173
5,F,0,92.6,-0.1790894,1.497415,-0.2556286,0.516989
5,F,0,93.04445,-0.1799442,1.496085,-0.2531005,0.7784758
5,F,0,93.48889,-0.1860753,1.495486,-0.2484277,359.4631
5,F,0,93.93333,-0.1883843,1.495597,-0.2492426,359.3835
5,F,0,94.37778,-0.1864437,1.494708,-0.248534,358.3162
5,F,0,94.82223,-0.1810132,1.493985,-0.2487785,359.0111
5,F,0,95.26667,-0.1800456,1.491706,-0.24634,358.2452
5,F,0,95.71111,-0.1790648,1.48872,-0.241782,358.641
5,F,0,96.15556,-0.1757419,1.487186,-0.2391033,0.00623429
5,F,0,96.60001,-0.1761023,1.486405,-0.2397601,359.825
5,F,0,97.04445,-0.1770115,1.48649,-0.2448307,359.2518
5,F,0,97.48889,-0.1722489,1.486122,-0.249541,0.0787512
5,F,0,97.93333,-0.1724914,1.487087,-0.2554182,0.7476087
5,F,0,98.37778,-0.1878984,1.473976,-0.2521391,1.91292
5,F,0,98.82223,-0.1966174,1.415893,-0.2447274,13.37253
5,F,0,99.26667,-0.1753232,1.372298,-0.2486401,15.34476
5,F,0,99.71111,-0.116467,1.370171,-0.3046922,19.8252
5,F,0,100.1556,-0.1309931,1.380846,-0.3648588,8.001692
5,F,0,100.6,-0.1437677,1.369513,-0.3935127,6.682985
5,F,0,101.0444,-0.1614155,1.380608,-0.360369,2.565092
5,F,0,101.4889,-0.2836143,1.449973,-0.2327306,11.83223
5,F,0,101.9333,-0.3529271,1.481391,-0.1121793,11.66623
5,F,0,102.3778,-0.3046544,1.48004,-0.04484233,5.89059
5,F,0,102.8222,-0.277169,1.469546,-0.02277228,5.497302
5,F,0,103.2667,-0.2793378,1.462706,-0.02413349,8.781765
5,F,0,103.7111,-0.3029312,1.463107,0.007420582,8.868989
5,F,0,104.1556,-0.3371045,1.468993,0.03813096,3.391652
5,F,0,104.6,-0.3413979,1.463212,0.03011495,1.914583
5,F,0,105.0444,-0.3296613,1.460595,0.0154103,5.757495
5,F,0,105.4889,-0.326347,1.46372,0.01421977,5.536894
5,F,0,105.9333,-0.2830008,1.470345,0.006517228,32.72473
5,F,0,106.3778,-0.2467858,1.484403,-0.07679833,98.77934
5,F,0,106.8222,-0.273474,1.485471,-0.09793964,137.1173
5,F,0,107.2667,-0.2500008,1.487039,-0.046928,115.2673
5,F,0,107.7111,-0.248418,1.480982,0.08394435,52.43853
5,F,0,108.1556,-0.3335502,1.469743,0.2138409,15.39496
5,F,0,108.6,-0.2831854,1.438834,0.2829177,47.59767
5,F,0,109.0444,-0.1173533,1.375797,0.1545566,96.35724
5,F,0,109.4889,-0.0327293,1.326469,0.008679722,134.4031
5,F,0,109.9333,0.04242667,1.402713,0.0071197,163.3232
5,F,0,110.3778,-0.01067613,1.483197,0.05066404,182.7892
5,F,0,110.8222,-0.05626015,1.493148,0.07538071,185.1274
5,F,0,111.2667,-0.0132595,1.498602,0.06566627,184.5126
5,F,0,111.7111,0.0176705,1.522912,0.07631488,186.7027
5,F,0,112.1556,0.01956728,1.498333,0.05984952,184.9262
5,F,0,112.6,0.01491171,1.502638,0.05906981,178.9591
5,F,0,113.0444,0.01431007,1.515191,0.07124013,179.8004
5,F,0,113.4889,0.01409197,1.51617,0.06782605,175.0734
5,F,0,113.9333,0.01191941,1.511894,0.06604144,175.6322
5,F,0,114.3778,0.0237564,1.501577,0.05892905,169.6348
5,F,0,114.8222,0.04146,1.499853,0.06361459,160.7309
5,F,0,115.2667,0.03522774,1.504352,0.07379244,164.105
5,F,0,115.7111,0.01228658,1.503786,0.0682945,176.2146
5,F,0,116.1556,0.01187398,1.479779,0.05506843,175.9412
5,F,0,116.6,0.008071635,1.484191,0.04587488,176.3657
5,F,0,117.0444,0.007399235,1.498274,0.04988506,173.1813
5,F,0,117.4889,0.01139329,1.511308,0.06167236,170.0933
5,F,0,117.9333,0.006808117,1.512947,0.06506722,174.8978
5,F,0,118.3778,-0.01149052,1.517893,0.06039506,188.6263
5,F,0,118.8222,-0.01215672,1.516794,0.05271073,187.2853
5,F,0,119.2667,0.003082633,1.512249,0.05040215,181.3645
5,F,0,119.7111,0.009507451,1.510978,0.05318943,179.4469
5,F,0,120.1556,0.01302991,1.480366,0.03552187,179.7908
5,F,0,120.6,-0.02238726,1.480091,0.02286799,203.7428
5,F,0,121.0444,-0.04709977,1.47931,0.0149426,217.3854
5,F,0,121.4889,-0.03903825,1.483821,0.01742573,206.5768
5,F,0,121.9333,0.03539223,1.47257,0.005313738,165.0122
5,F,0,122.3778,0.1988624,1.471133,0.1650381,84.96683
5,F,0,122.8222,0.2758726,1.466814,0.3233668,24.43713
5,F,0,123.2667,0.3872776,1.455188,0.2994173,348.2105
5,F,0,123.7111,0.5910034,1.439148,0.4317929,12.99833
5,F,0,124.1556,0.7891742,1.445493,0.6951934,36.69994
5,F,0,124.6,1.089703,1.456077,0.9006287,59.99466
5,F,0,125.0444,1.358098,1.446943,1.090804,93.67177
5,F,0,125.4889,1.617722,1.460743,1.182426,134.6283
5,F,0,125.9333,1.808222,1.469409,1.126546,162.703
5,F,0,126.3778,1.909783,1.472453,1.087853,195.5623
5,F,0,126.8222,1.973846,1.474437,1.079352,245.6146
5,F,0,127.2667,1.974498,1.477404,1.225649,274.0686
5,F,0,127.7111,1.943116,1.474045,1.421123,277.7296
5,F,0,128.1556,1.849374,1.473003,1.415816,269.3629
5,F,0,128.6,1.701392,1.469559,1.250221,250.054
5,F,0,129.0444,1.600712,1.467601,1.220725,290.4886
5,F,0,129.4889,1.579432,1.482864,1.123003,296.5786
5,F,0,129.9333,1.565021,1.48172,1.05745,288.0876
5,F,0,130.3778,1.53862,1.478267,1.050678,291.2393
5,F,0,130.8222,1.473264,1.473208,1.084528,292.1023
5,F,0,131.2667,1.366404,1.477617,1.114626,288.0957
5,F,0,131.7111,1.255977,1.471532,0.9913283,300.5645
5,F,0,132.1556,1.133679,1.476719,0.8321617,309.73
5,F,0,132.6,0.9465451,1.450799,0.7107607,308.0309
5,F,0,133.0444,0.8037595,1.481174,0.5932597,319.7417
5,F,0,133.4889,0.6854395,1.45393,0.3899349,334.9354
