Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
14,M,-1,39.01111,-0.006447967,1.622402,-0.04931042,5.893565
14,M,-1,39.45555,-0.006494399,1.621936,-0.05451095,4.068277
14,M,-1,39.9,-0.006021752,1.638471,-0.0570178,2.339641
14,M,-1,40.34444,-0.01835337,1.657452,-0.07590842,349.0196
14,M,-1,40.78889,-0.005658042,1.654233,-0.08703376,352.6507
14,M,-1,41.23333,0.01008876,1.652885,-0.08520116,6.322854
14,M,-1,41.67778,0.00112871,1.651753,-0.07446001,359.6501
14,M,-1,42.12222,-0.006928241,1.649523,-0.06180576,352.6529
14,M,-1,42.56667,-0.001307785,1.648949,-0.06095601,359.094
14,M,-1,43.01111,0.004469067,1.647725,-0.05980613,4.469196
14,M,-1,43.45555,0.001059677,1.647753,-0.06238633,2.469413
14,M,-1,43.9,-0.001934113,1.648028,-0.06489223,1.019798
14,M,-1,44.34444,0.001450496,1.648413,-0.06761888,4.477679
14,M,-1,44.78889,0.001029966,1.646358,-0.05775861,1.90934
14,M,-1,45.23333,-0.002256335,1.645793,-0.0563116,359.2399
14,M,-1,45.67778,-0.005415067,1.643573,-0.0492515,356.7881
14,M,-1,46.12222,-0.0007010605,1.64467,-0.04167946,353.3196
14,M,-1,46.56667,-0.005266575,1.646474,-0.04154959,348.4729
14,M,-1,47.01111,-0.001278901,1.626316,8.019619E-05,347.1359
14,M,-1,47.45555,0.0198312,1.622045,0.01113519,347.4109
14,M,-1,47.9,0.03267253,1.627398,-0.01317882,346.6411
14,M,-1,48.34444,0.01280764,1.627481,0.0370552,343.1901
14,M,-1,48.78889,-0.125877,1.621281,0.2932254,345.056
14,M,-1,49.23333,-0.2092435,1.615789,0.5420284,347.0408
14,M,-1,49.67778,-0.2403402,1.631448,0.8219998,343.5391
14,M,-1,50.12222,-0.3391118,1.623807,1.015942,347.4384
14,M,-1,50.56667,-0.4173789,1.631897,1.127857,357.6741
14,M,-1,51.01111,-0.4029954,1.633413,1.138577,358.979
14,M,-1,51.45555,-0.3803344,1.636281,1.133211,12.43162
14,M,-1,51.9,-0.2723457,1.634569,1.09623,29.11028
14,M,-1,52.34444,-0.2018599,1.632297,1.128685,31.37213
14,M,-1,52.78889,-0.1873498,1.633307,1.167518,35.64014
14,M,-1,53.23333,-0.1385707,1.631875,1.226483,57.6063
14,M,-1,53.67778,0.02829028,1.630836,1.259541,63.1963
14,M,-1,54.12222,0.1830968,1.637389,1.284623,59.82472
14,M,-1,54.56667,0.2193397,1.640485,1.32985,63.26455
14,M,-1,55.01111,0.2272353,1.640212,1.347285,68.52526
14,M,-1,55.45556,0.2340094,1.641484,1.33517,101.5845
