Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
10000,male,-1,65.8,-0.07196236,1.655514,-0.1026517,356.8062
10000,male,-1,66.24445,-0.09293794,1.709352,-0.1269104,342.2534
10000,male,-1,66.68889,-0.08343481,1.705714,-0.1352331,343.1669
10000,male,-1,67.13333,-0.05761985,1.703709,-0.1230749,1.636663
10000,male,-1,67.57778,-0.03855434,1.707892,-0.1195714,15.3891
10000,male,-1,68.02222,-0.06630784,1.702928,-0.1159049,350.2339
10000,male,-1,68.46667,-0.06887953,1.701867,-0.1291387,350.0377
10000,male,-1,68.91111,-0.0876518,1.70818,-0.1404588,341.4549
10000,male,-1,69.35556,-0.07745756,1.701691,-0.1469587,356.8407
10000,male,-1,69.8,-0.07263797,1.696144,-0.1569935,8.169058
10000,male,-1,70.24445,-0.08158861,1.696685,-0.1489,3.002525
10000,male,-1,70.68889,-0.1189568,1.681388,-0.0810773,357.8772
10000,male,-1,71.13333,-0.1642712,1.662092,0.08129932,353.5148
10000,male,-1,71.57778,-0.1146867,1.680534,0.3693893,346.2747
10000,male,-1,72.02222,-0.1458915,1.666146,0.6341367,344.9808
10000,male,-1,72.46667,-0.2477492,1.683122,0.9434326,353.1383
10000,male,-1,72.91111,-0.2081181,1.675426,1.073019,11.12063
10000,male,-1,73.35556,-0.05557938,1.672034,1.064916,28.31211
10000,male,-1,73.8,0.06004383,1.669599,1.075677,58.25842
10000,male,-1,74.24445,0.2733833,1.675388,1.119867,91.98705
10000,male,-1,74.68889,0.4008183,1.64104,0.9811339,165.3724
10000,male,-1,75.13334,0.3812364,1.631768,0.6964207,187.6132
10000,male,-1,75.57778,0.4043809,1.636374,0.4141833,203.7885
10000,male,-1,76.02222,0.3968382,1.653324,0.07017785,236.9436
10000,male,-1,76.46667,0.2270776,1.647381,-0.1244125,271.2595
10000,male,-1,76.91111,0.05993325,1.676253,-0.3318224,299.197
10000,male,-1,77.35556,-0.02318076,1.703426,-0.5208474,350.7261
10000,male,-1,77.8,0.05151179,1.709115,-0.6131815,352.5518
10000,male,-1,78.24445,0.09072731,1.715742,-0.6438327,343.349
