Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
1,1,-1,41.46667,0.1227512,1.538263,-0.07763667,351.8191
1,1,-1,41.91111,0.1186362,1.556096,-0.104863,345.38
1,1,-1,42.35556,0.1335104,1.55566,-0.1144525,339.5251
1,1,-1,42.8,0.1596734,1.551762,-0.12796,348.2221
1,1,-1,43.24445,0.1523556,1.54771,-0.1402367,342.4359
1,1,-1,43.68889,0.1525437,1.54606,-0.1597143,342.7849
1,1,-1,44.13334,0.1606729,1.542566,-0.144785,345.1398
1,1,-1,44.57778,0.1746415,1.5378,-0.1261547,346.3582
1,1,-1,45.02222,0.1870095,1.53788,-0.1337377,350.4714
1,1,-1,45.46667,0.1800685,1.539806,-0.1643782,348.8334
1,1,-1,45.91111,0.1640218,1.547006,-0.1861064,339.291
1,1,-1,46.35556,0.1589589,1.546801,-0.1966613,336.5621
1,1,-1,46.8,0.1570476,1.550135,-0.2234716,339.9086
1,1,-1,47.24445,0.1510803,1.549591,-0.2322229,347.1125
1,1,-1,47.68889,0.1505369,1.548175,-0.2299871,350.3501
1,1,-1,48.13334,0.1618299,1.545881,-0.2287877,342.9637
1,1,-1,48.57778,0.1644225,1.54502,-0.2210597,350.0248
1,1,-1,49.02222,0.1573979,1.545089,-0.2150554,354.9853
1,1,-1,49.46667,0.1563947,1.544281,-0.2102162,352.5332
1,1,-1,49.91111,0.154385,1.543511,-0.2084934,345.2616
1,1,-1,50.35556,0.150436,1.540459,-0.2122147,344.4998
1,1,-1,50.8,0.1507556,1.539571,-0.2166324,349.4152
1,1,-1,51.24445,0.1524247,1.537611,-0.2075412,348.7859
1,1,-1,51.68889,0.1459844,1.536052,-0.1777338,344.1312
1,1,-1,52.13334,0.1409844,1.532344,-0.1290401,343.2243
1,1,-1,52.57778,0.06957146,1.530486,0.001766296,342.9938
1,1,-1,53.02222,-0.03949908,1.540093,0.1702016,345.0392
1,1,-1,53.46667,-0.09782717,1.527389,0.3538851,339.9017
1,1,-1,53.91111,-0.127044,1.530321,0.5886645,338.6733
1,1,-1,54.35556,-0.2205182,1.540632,0.7534851,339.7988
1,1,-1,54.8,-0.2829891,1.551346,0.8716156,346.9179
1,1,-1,55.24445,-0.2468517,1.551912,0.9172443,12.47814
1,1,-1,55.68889,-0.07914007,1.534818,0.9231238,25.41734
1,1,-1,56.13334,0.1163205,1.542162,0.9640987,28.03654
1,1,-1,56.57778,0.1424209,1.558337,0.9519992,17.56448
1,1,-1,57.02222,0.07743928,1.54948,0.934863,345.7274
1,1,-1,57.46667,-0.002869918,1.539465,0.8670236,275.9064
1,1,-1,57.91111,-0.01076782,1.545352,0.9045625,231.1548
1,1,-1,58.35556,0.07026334,1.556588,0.9368145,209.6727
1,1,-1,58.8,0.1933393,1.544802,0.9215253,198.6053
1,1,-1,59.24445,0.247935,1.542297,0.945973,185.4088
1,1,-1,59.68889,0.1969676,1.542933,1.068616,183.2328
1,1,-1,60.13334,0.1518756,1.540487,1.13914,202.361
1,1,-1,60.57778,0.1653036,1.539523,1.125915,196.9643
1,1,-1,61.02222,0.1744851,1.536216,1.11165,184.1517
1,1,-1,61.46667,0.1543977,1.537948,1.114606,191.4322
1,1,-1,61.91111,0.1406471,1.542375,1.12052,188.01
1,1,-1,62.35556,0.08510892,1.537315,1.092481,196.2886
1,1,-1,62.8,-0.04533505,1.534776,0.9630678,234.1741
1,1,-1,63.24445,-0.2501442,1.507258,0.8383713,253.0158
1,1,-1,63.68889,-0.5111272,1.527586,0.742743,244.3074
1,1,-1,64.13333,-0.708998,1.536094,0.5925891,245.1034
1,1,-1,64.57778,-0.9091252,1.540036,0.4727403,245.691
1,1,-1,65.02222,-1.162581,1.544044,0.4026759,239.8157
1,1,0,78.06667,-0.02902665,1.542337,-0.7764739,356.8387
1,1,0,78.51112,-0.03882214,1.545469,-0.7810773,357.42
1,1,0,78.95556,-0.04275081,1.546017,-0.7949526,357.2892
1,1,0,79.4,-0.04662121,1.548064,-0.7986909,358.4305
