Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
4,M,-1,19.33333,-0.008598965,1.623023,0.07082926,10.67444
4,M,-1,19.77778,-0.02206145,1.716887,0.02658781,354.5534
4,M,-1,20.22222,-0.008278754,1.718966,0.008416448,354.8065
4,M,-1,20.66667,-0.03280799,1.709448,0.175802,357.1475
4,M,-1,21.11111,0.01751009,1.686341,0.4720376,354.9007
4,M,-1,21.55556,0.04935432,1.68424,0.7587936,352.7749
4,M,-1,22,-0.01134631,1.690026,1.05505,358.2553
4,M,-1,22.44444,-0.0134253,1.685269,1.27296,356.5424
4,M,-1,22.88889,0.1386424,1.688033,1.388563,40.19128
4,M,-1,23.33333,0.2686995,1.680966,1.423735,73.30119
4,M,-1,23.77778,0.3915061,1.682271,1.462906,109.4191
4,M,-1,24.22222,0.3019812,1.68251,1.41789,205.9296
4,M,-1,24.66667,0.1733167,1.675656,1.552896,263.8957
4,M,-1,25.11111,0.03114682,1.680606,1.567264,260.6697
4,M,-1,25.55556,-0.2361369,1.663256,1.524935,254.5262
4,M,-1,26,-0.4405268,1.698077,1.413287,210.7213
4,M,-1,26.44444,-0.5744253,1.695122,1.295025,150.6812
4,M,-1,26.88889,-0.6956837,1.709278,1.171947,127.4164
4,M,-1,27.33333,-0.7015708,1.713497,1.152904,121.0602
4,M,-1,27.77778,-0.6535959,1.710993,1.155741,132.524
4,M,-1,28.22222,-0.6452229,1.706497,1.100132,147.7223
4,M,-1,28.66667,-0.8360768,1.694491,0.9815159,186.1543
4,M,-1,29.11111,-1.082788,1.692524,0.8473216,224.7757
4,M,-1,29.55556,-1.292125,1.689296,0.562187,229.7723
4,M,-1,30,-1.494278,1.697776,0.3519347,236.0548
4,M,0,42.83334,-0.002949666,1.653891,-0.5422427,356.8084
4,M,0,43.27778,0.06120611,1.732582,-0.5740829,353.2716
4,M,0,43.72222,0.09902155,1.724081,-0.5749127,354.8077
4,M,0,44.16667,0.0613056,1.727264,-0.5666072,358.2487
4,M,0,44.61111,0.04868565,1.724279,-0.5531025,358.6512
4,M,0,45.05556,0.03757445,1.722819,-0.5401864,359.3186
4,M,0,45.5,0.01484991,1.7081,-0.5413201,358.8495
4,M,0,45.94445,0.002427626,1.702677,-0.5469205,3.962755
4,M,0,46.38889,-0.006236307,1.704134,-0.5531361,359.8096
4,M,0,46.83334,-0.01278201,1.708203,-0.5577977,359.5217
4,M,0,47.27778,-0.01298658,1.715,-0.5564712,358.9326
4,M,0,47.72223,0.001301397,1.718699,-0.5596849,357.395
4,M,0,48.16667,0.004719973,1.719425,-0.5538006,359.3647
4,M,0,48.61111,-0.002668582,1.718976,-0.5634958,358.3792
4,M,0,49.05556,0.002347335,1.719602,-0.5621898,359.1126
4,M,0,49.5,0.008011933,1.716185,-0.5500268,0.5532805
4,M,0,49.94445,0.005335249,1.7164,-0.548756,0.7521327
4,M,0,50.38889,0.004024077,1.715827,-0.5489568,0.9392285
4,M,0,50.83334,0.003204037,1.715781,-0.5553832,1.169695
4,M,0,51.27778,0.004272878,1.716186,-0.5591888,1.567937
4,M,0,51.72223,0.00491387,1.715757,-0.5583149,1.479737
4,M,0,52.16667,0.005459767,1.716182,-0.5599346,1.171951
4,M,0,52.61111,0.006429892,1.715554,-0.5561913,1.446907
4,M,0,53.05556,0.00696677,1.714664,-0.5572516,1.430906
4,M,0,53.5,0.006635081,1.714906,-0.5565624,1.088898
4,M,0,53.94445,0.007177152,1.71306,-0.5526026,1.078568
4,M,0,54.38889,0.007163443,1.712541,-0.5501592,1.333477
4,M,0,54.83334,0.008152697,1.711333,-0.5489447,1.668647
4,M,0,55.27778,0.008493703,1.710446,-0.5512385,2.141662
4,M,0,55.72223,0.006328259,1.710274,-0.5546137,1.739597
4,M,0,56.16667,0.007093269,1.708261,-0.5500863,1.612304
4,M,0,56.61111,0.008212101,1.708555,-0.5491763,1.851466
4,M,0,57.05556,0.00417966,1.706463,-0.5484107,357.5892
4,M,0,57.5,0.006830201,1.705465,-0.5509658,0.2514341
4,M,0,57.94445,0.01150446,1.703936,-0.5525159,1.744107
4,M,0,58.38889,0.01203485,1.703191,-0.5558293,2.020831
4,M,0,58.83334,0.01225773,1.701139,-0.5529715,1.779101
4,M,0,59.27778,0.01270355,1.700851,-0.551054,1.677269
4,M,0,59.72223,0.0132002,1.700377,-0.5481035,1.629632
4,M,0,60.16667,0.0132932,1.699911,-0.5489849,1.987532
4,M,0,60.61111,0.01350693,1.70057,-0.5531277,2.047164
4,M,0,61.05556,0.0113866,1.699519,-0.5571008,1.53965
4,M,0,61.5,0.01119068,1.698451,-0.5519599,1.713314
4,M,0,61.94445,0.01043269,1.697567,-0.5444125,1.633302
4,M,0,62.38889,0.008807393,1.697872,-0.5435089,1.702112
4,M,0,62.83334,0.007563047,1.698164,-0.5483385,1.969766
4,M,0,63.27778,0.005437898,1.699021,-0.556028,1.912239
4,M,0,63.72223,0.0046614,1.698888,-0.5602188,1.792631
4,M,0,64.16667,0.00452631,1.699408,-0.5594849,1.78846
4,M,0,64.61111,0.005783234,1.714533,-0.5655169,1.744388
4,M,0,65.05556,0.009447083,1.720832,-0.5737344,2.049469
4,M,0,65.5,0.01011433,1.719055,-0.5766345,1.553443
4,M,0,65.94444,0.01158143,1.716852,-0.577576,1.423842
4,M,0,66.38889,0.01379466,1.714835,-0.576365,1.782986
4,M,0,66.83334,0.01439509,1.712931,-0.5731922,1.537925
4,M,0,67.27778,0.01383558,1.712125,-0.5725923,0.7359005
4,M,0,67.72222,0.01447816,1.710665,-0.5664699,1.441954
4,M,0,68.16667,0.01325685,1.711427,-0.5584981,1.586248
4,M,0,68.61111,0.01374504,1.711273,-0.5611671,1.588106
4,M,0,69.05556,0.01508582,1.710264,-0.5636719,1.019435
4,M,0,69.5,0.01632418,1.709851,-0.5631846,0.7639514
4,M,0,69.94444,0.01654008,1.70921,-0.5595222,0.9655536
4,M,0,70.38889,0.01646058,1.708524,-0.5550928,0.7117396
4,M,0,70.83334,0.0171853,1.707551,-0.5540286,0.9887571
4,M,0,71.27778,0.01509744,1.707753,-0.5560431,1.095506
4,M,0,71.72222,0.01178676,1.706585,-0.5568537,0.990941
4,M,0,72.16667,0.009551089,1.706099,-0.5551697,0.7909203
4,M,0,72.61111,0.008552905,1.704754,-0.5530496,1.303328
4,M,0,73.05556,0.007979883,1.704305,-0.5532385,1.632245
4,M,0,73.5,0.007721145,1.702915,-0.55047,1.485659
4,M,0,73.94444,0.008215442,1.703776,-0.5479667,1.774268
4,M,0,74.38889,0.007615924,1.703006,-0.5451598,1.70006
4,M,0,74.83334,0.007531572,1.703326,-0.5491214,1.785525
4,M,0,75.27778,0.008525087,1.703522,-0.5537992,1.350879
4,M,0,75.72222,0.01180274,1.703255,-0.5521073,1.662893
4,M,0,76.16667,0.01234985,1.704437,-0.5490949,1.49836
4,M,0,76.61111,0.01372106,1.703797,-0.5459615,1.746799
4,M,0,77.05556,0.01366222,1.704684,-0.5473729,1.895225
4,M,0,77.5,0.01323683,1.704214,-0.5494455,1.853602
4,M,0,77.94444,0.01131866,1.704897,-0.5482866,1.760005
4,M,0,78.38889,0.01084106,1.703944,-0.5485749,1.768489
4,M,0,78.83334,0.01202336,1.70536,-0.5511909,1.891659
4,M,0,79.27778,0.01271192,1.704572,-0.5551947,2.285621
4,M,0,79.72222,0.01443022,1.70519,-0.5575131,2.089335
4,M,0,80.16667,0.01635365,1.70293,-0.5536758,1.921792
4,M,0,80.61111,0.01853034,1.704359,-0.5504646,1.985898
4,M,0,81.05556,0.01890478,1.70432,-0.5489846,2.200672
4,M,0,81.5,0.0184421,1.704692,-0.5509647,2.292282
4,M,0,81.94444,0.01701714,1.704244,-0.5532278,2.077742
4,M,0,82.38889,0.01616435,1.703636,-0.5536989,2.043835
4,M,0,82.83334,0.01551558,1.703719,-0.5538094,2.030443
4,M,0,83.27778,0.0147378,1.705228,-0.5562445,2.105694
4,M,0,83.72222,0.01375941,1.70415,-0.5596616,1.842823
4,M,0,84.16667,0.01849655,1.701956,-0.5602579,4.589101
4,M,0,84.61111,0.03006794,1.701111,-0.5575454,10.51237
4,M,0,85.05556,0.03172006,1.701583,-0.5547196,10.65479
4,M,0,85.5,0.02394379,1.702046,-0.551334,7.719186
4,M,0,85.94444,0.01894253,1.703295,-0.5485758,6.397024
4,M,0,86.38889,0.01694744,1.701466,-0.5417194,5.808253
4,M,0,86.83334,0.01554029,1.701769,-0.5392125,5.534319
4,M,0,87.27778,0.01399847,1.701363,-0.543717,4.307712
4,M,0,87.72222,0.01686084,1.70238,-0.5476441,4.432083
4,M,0,88.16667,0.01859582,1.701456,-0.5484529,4.171633
4,M,0,88.61111,0.02000822,1.70166,-0.5449471,4.158422
4,M,0,89.05556,0.0191852,1.701861,-0.5419689,3.810427
4,M,0,89.5,0.009197801,1.691508,-0.5402966,1.498968
4,M,0,89.94445,0.007530931,1.657764,-0.5276326,359.6751
4,M,0,90.38889,0.0111629,1.693987,-0.5275917,0.01973803
4,M,0,90.83334,0.01654682,1.716691,-0.5577146,1.230018
4,M,0,91.27778,0.01921969,1.708903,-0.5471997,1.145634
4,M,0,91.72222,0.02465636,1.711116,-0.5369576,1.792254
4,M,0,92.16667,0.02560515,1.709312,-0.5298572,1.169098
4,M,0,92.61111,0.02124177,1.707197,-0.5266963,1.191987
4,M,0,93.05556,0.01695271,1.702756,-0.5284206,1.527833
4,M,0,93.5,0.0101635,1.699918,-0.5281753,0.6142309
4,M,0,93.94445,-0.01811519,1.679646,-0.5376419,344.9071
4,M,0,94.38889,0.005299229,1.683741,-0.5327116,333.7081
4,M,0,94.83334,0.05632673,1.694308,-0.5210333,333.6011
4,M,0,95.27778,0.07033536,1.696325,-0.5209676,326.761
4,M,0,95.72222,-0.003404242,1.652152,-0.5724314,283.0152
4,M,0,96.16667,-0.009106854,1.619401,-0.5605313,299.9718
4,M,0,96.61111,-0.04016295,1.609063,-0.6704482,354.6919
4,M,0,97.05556,-0.0553605,1.610338,-0.6438918,5.949589
4,M,0,97.5,0.02817776,1.627405,-0.3479262,1.070276
4,M,0,97.94445,0.0232666,1.666295,-0.1083155,356.9045
4,M,0,98.38889,-0.01966437,1.706296,-0.01353944,1.522463
4,M,0,98.83334,0.007351268,1.707481,0.0009049568,359.706
4,M,0,99.27778,0.03280258,1.716444,0.008221083,0.2078381
4,M,0,99.72222,0.04688224,1.723144,0.001678851,4.054207
4,M,0,100.1667,0.04056115,1.720192,-0.002606653,1.62109
4,M,0,100.6111,0.0376239,1.719828,-0.0005928362,0.5800067
4,M,0,101.0556,0.03735426,1.719394,0.01765093,0.235756
4,M,0,101.5,0.03440173,1.719433,0.02700663,2.95486
4,M,0,101.9445,0.02886587,1.719422,0.03270369,3.114871
4,M,0,102.3889,0.0267975,1.719316,0.0336791,3.300492
4,M,0,102.8333,0.02485269,1.719163,0.02965434,3.712436
4,M,0,103.2778,0.02387387,1.718972,0.02509315,3.864869
4,M,0,103.7222,0.0245836,1.71997,0.02105151,4.797678
4,M,0,104.1667,0.02371849,1.719452,0.01781695,4.072278
4,M,0,104.6111,0.02156749,1.718839,0.02129697,3.664352
4,M,0,105.0556,0.0216774,1.719339,0.02810299,4.523743
4,M,0,105.5,0.02123994,1.716705,0.02736879,5.248733
4,M,0,105.9445,0.0185919,1.716493,0.02971753,4.908369
4,M,0,106.3889,0.01733851,1.71508,0.03690437,5.182825
4,M,0,106.8333,0.01394176,1.714828,0.04702158,5.508288
4,M,0,107.2778,-0.008811255,1.709608,0.08118698,6.080074
4,M,0,107.7222,-0.03863527,1.698924,0.11261,8.161022
4,M,0,108.1667,-0.04026016,1.690532,0.1096941,8.60144
4,M,0,108.6111,-0.02757826,1.688219,0.1178561,9.091702
4,M,0,109.0556,-0.02567841,1.689692,0.130059,9.230592
4,M,0,109.5,-0.0348285,1.687349,0.1667363,18.73008
4,M,0,109.9445,-0.008179797,1.678363,0.2689772,30.7841
4,M,0,110.3889,0.06127682,1.682199,0.4504588,21.10993
4,M,0,110.8333,0.0925123,1.683542,0.5328535,19.67517
4,M,0,111.2778,0.1094025,1.684286,0.5918705,17.42433
4,M,0,111.7222,0.1164855,1.674623,0.7384158,6.628893
4,M,0,112.1667,0.07616103,1.679324,1.024319,6.355701
4,M,0,112.6111,0.1139219,1.676987,1.299866,11.2932
4,M,0,113.0556,0.2081403,1.693921,1.58331,6.924002
4,M,0,113.5,0.1732452,1.676321,1.868752,5.979058
4,M,0,113.9445,0.1085109,1.701555,2.096347,11.31763
4,M,0,114.3889,0.1635894,1.693804,2.251722,10.13521
4,M,0,114.8333,0.2025324,1.696019,2.307226,39.96642
4,M,0,115.2778,0.1761549,1.683121,2.279969,115.7153
4,M,0,115.7222,0.1716676,1.682378,2.215399,138.5139
4,M,0,116.1667,0.2501456,1.687697,2.242191,83.54469
4,M,0,116.6111,0.2376442,1.688613,2.297394,18.47641
4,M,0,117.0556,0.1873017,1.69001,2.299407,12.87001
4,M,0,117.5,0.122352,1.685871,2.304992,11.26019
4,M,0,117.9445,0.1060147,1.675448,2.316494,14.03672
4,M,0,118.3889,0.05329491,1.664607,2.337253,345.2152
4,M,0,118.8333,0.03807905,1.635334,2.353573,292.83
4,M,0,119.2778,0.08226688,1.604465,2.31808,331.6703
4,M,0,119.7222,0.05473534,1.624549,2.093371,315.6474
4,M,0,120.1667,-0.0241621,1.688305,1.93154,206.5149
4,M,0,120.6111,-0.1132569,1.700211,2.011595,274.5991
4,M,0,121.0556,-0.005644821,1.696233,1.870729,301.9702
4,M,0,121.5,0.09353975,1.699553,1.745866,308.1549
4,M,0,121.9445,0.1724911,1.705299,1.60513,337.0153
4,M,0,122.3889,0.1395722,1.708807,1.416637,346.5259
4,M,0,122.8333,0.003082922,1.714286,1.21781,8.216951
4,M,0,123.2778,-0.02815597,1.708119,1.01315,359.9478
4,M,0,123.7222,0.01556128,1.689266,0.7988436,0.9872947
4,M,0,124.1667,-0.03202244,1.688856,0.6358391,7.579416
4,M,0,124.6111,-0.1558405,1.699793,0.5395792,5.240002
4,M,0,125.0556,-0.124214,1.694316,0.4563688,1.780528
4,M,0,125.5,-0.05185841,1.680769,0.4162305,2.889529
4,M,0,125.9445,-0.01434841,1.678853,0.4074054,3.111573
