Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
0921,F,-1,25.9,-0.01779794,1.593086,-0.2474153,359.5468
0921,F,-1,26.34444,-0.03813401,1.59678,-0.2657662,340.1039
0921,F,-1,26.78889,-0.0149668,1.596272,-0.2802769,355.8969
0921,F,-1,27.23333,-4.364178E-05,1.595229,-0.2899821,5.129692
0921,F,-1,27.67778,0.002574671,1.595646,-0.2976643,359.2473
0921,F,-1,28.12222,0.004554943,1.59392,-0.2931638,354.4756
0921,F,-1,28.56667,0.02237021,1.593627,-0.2884437,358.1904
0921,F,-1,29.01111,0.02712635,1.592606,-0.2903798,4.024971
0921,F,-1,29.45556,0.01790969,1.593166,-0.2912761,1.435988
0921,F,-1,29.9,0.01512781,1.592659,-0.282119,359.434
0921,F,-1,30.34444,0.01163901,1.592505,-0.2681316,355.9578
0921,F,-1,30.78889,0.01769154,1.590736,-0.2470679,357.029
0921,F,-1,31.23333,0.0383161,1.581012,-0.2118284,356.875
0921,F,-1,31.67778,0.0172743,1.566949,-0.1255503,352.2016
0921,F,-1,32.12222,-0.08246464,1.575018,0.07725336,351.0284
0921,F,-1,32.56667,-0.08808354,1.566113,0.2661913,350.4975
0921,F,-1,33.01111,-0.03668936,1.563051,0.4545605,345.8313
0921,F,-1,33.45555,-0.05893483,1.5592,0.5858697,340.4812
0921,F,-1,33.9,-0.2046638,1.572701,0.8035547,339.2523
0921,F,-1,34.34444,-0.2293542,1.58556,0.9329107,340.6665
0921,F,-1,34.78889,-0.1222826,1.585966,0.9714916,5.464105
0921,F,-1,35.23333,-0.002632057,1.585425,0.9688165,19.30176
0921,F,-1,35.67778,0.05109736,1.58729,0.9408109,34.64188
0921,F,-1,36.12222,0.1090473,1.59298,0.9693455,33.59956
0921,F,-1,36.56667,0.05590763,1.572956,0.9594409,15.39212
0921,F,-1,37.01111,-0.05149221,1.571482,0.8357882,9.257757
0921,F,-1,37.45555,-0.03855865,1.576042,0.7606151,0.04468425
0921,F,-1,37.9,-0.01812813,1.572255,0.7497061,358.0127
0921,F,-1,38.34444,-0.02947573,1.592043,0.7438939,0.009247767
0921,F,-1,38.78889,-0.05047984,1.599214,0.7308261,1.641788
0921,F,-1,39.23333,-0.05642975,1.593142,0.7138497,2.916065
0921,F,-1,39.67778,-0.06254312,1.592096,0.7054206,4.054097
0921,F,-1,40.12222,-0.1221986,1.568402,0.7320721,304.9616
0921,F,-1,40.56667,-0.1981607,1.555003,0.6955912,256.2513
